"cat_no","context","figure_num","gender","qualifier","n_descriptors","n_in_dict","coverage_pct","dirmean_Warmth","dirmean_Competence","dirmean_Sociability","dirmean_Morality","dirmean_Ability","dirmean_Assertiveness","dirmean_Status","dirmean_Beliefs","dirmean_health","dirmean_deviance","dirmean_beauty","dirmean_Politics","dirmean_Religion","n_dirmean_Warmth","n_dirmean_Competence","n_dirmean_Sociability","n_dirmean_Morality","n_dirmean_Ability","n_dirmean_Assertiveness","n_dirmean_Status","n_dirmean_Beliefs","n_dirmean_health","n_dirmean_deviance","n_dirmean_beauty","n_dirmean_Politics","n_dirmean_Religion","asymmetry"
"P006051","secular",1,"Male","",22,13,59.0909090909091,0.333333333333333,0.5,0.333333333333333,NA,1,0.333333333333333,1,NA,NA,NA,NA,NA,NA,3,8,3,0,2,6,3,0,0,0,0,0,0,-0.166666666666667
"P006051","secular",2,"Female","",22,11,50,0.666666666666667,0.5,1,0,0.75,0.5,0.5,NA,NA,-1,NA,NA,NA,3,5,2,1,2,4,2,0,0,1,0,0,0,0.166666666666667
"P006051","secular",3,"Male","",21,14,66.6666666666667,0.5,0.638888888888889,0,0.666666666666667,0.75,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,4,6,1,3,2,5,5,0,0,0,0,0,0,-0.138888888888889
"P006051","secular",4,"Female","",20,11,55,0,-0.1,0,0,0.5,-0.25,1,NA,NA,NA,NA,NA,NA,3,5,2,1,1,4,1,0,0,0,0,0,0,0.1
"P006051","secular",5,"Male","",23,13,56.5217391304348,0.25,0.9,0.333333333333333,0,0.75,1,1,NA,NA,NA,NA,NA,NA,4,5,3,1,2,4,1,0,0,0,0,0,0,-0.65
"P006052","secular",1,"Male","",24,11,45.8333333333333,0,0.766666666666667,0,0,0.833333333333333,0.666666666666667,0.777777777777778,NA,NA,NA,NA,NA,NA,2,5,1,1,3,2,3,0,0,0,0,0,0,-0.766666666666667
"P006052","secular",2,"Male","",29,14,48.2758620689655,0.666666666666667,0.416666666666667,1,0,0.875,-0.5,1,NA,NA,NA,NA,NA,NA,3,6,2,1,4,2,1,0,0,0,0,0,0,0.25
"P006052","secular",3,"Female","",17,10,58.8235294117647,0.5,0.166666666666667,NA,0.5,0.75,-1,0,NA,NA,NA,NA,NA,NA,2,3,0,2,2,1,2,0,0,0,0,0,0,0.333333333333333
"P006052","secular",4,"Male","",22,12,54.5454545454545,0.75,0.875,1,0.666666666666667,0.875,NA,1,NA,-1,NA,NA,NA,NA,4,4,1,3,4,0,1,0,1,0,0,0,0,-0.125
"P006052","secular",5,"Male","",23,14,60.8695652173913,0.5,0.625,0.666666666666667,0,0.75,0.5,1,NA,-1,NA,NA,NA,NA,4,4,3,1,2,2,1,0,1,0,0,0,0,-0.125
"P006053","secular",1,"Male","",26,13,50,NA,0.571428571428571,NA,NA,0.666666666666667,0.6,1,NA,NA,NA,NA,NA,NA,0,7,0,0,3,5,2,0,0,0,0,0,0,NA
"P006053","secular",2,"Male","",24,15,62.5,NA,0.8,NA,NA,1,0.666666666666667,1,NA,-1,NA,NA,NA,NA,0,5,0,0,2,3,4,0,1,0,0,0,0,NA
"P006053","secular",3,"Female","",21,12,57.1428571428571,0.75,0.5,1,0,0.75,0.333333333333333,1,1,NA,NA,NA,NA,1,4,5,3,1,2,3,1,1,0,0,0,0,1,0.25
"P006053","secular",4,"Male","",21,14,66.6666666666667,0.666666666666667,0.833333333333333,0.75,0.75,0.833333333333333,NA,1,NA,-1,NA,NA,NA,NA,6,3,4,4,3,0,2,0,1,0,0,0,0,-0.166666666666667
"P006053","secular",5,"Male","",23,8,34.7826086956522,NA,0.666666666666667,NA,NA,1,0.5,1,NA,NA,NA,NA,NA,NA,0,3,0,0,2,2,1,0,0,0,0,0,0,NA
"P006054","secular",1,"Male","",22,12,54.5454545454545,0.333333333333333,0.9375,0.5,0,0.875,1,1,NA,NA,NA,NA,NA,NA,3,8,2,1,4,4,3,0,0,0,0,0,0,-0.604166666666667
"P006054","secular",2,"Female","",28,17,60.7142857142857,0.5,0.5,0.6,0,0.75,0,NA,-0.25,NA,-1,NA,-0.25,NA,6,3,5,1,2,1,0,2,0,1,0,2,0,0
"P006054","secular",3,"Male","",25,15,60,0.666666666666667,0.875,1,0.5,0.833333333333333,1,1,1,-1,NA,NA,1,NA,3,4,1,2,3,1,2,1,1,0,0,1,0,-0.208333333333333
"P006054","secular",4,"Female","",23,11,47.8260869565217,-0.333333333333333,0.166666666666667,0,-0.5,0.75,-1,1,NA,NA,NA,NA,NA,NA,3,3,1,2,2,1,1,0,0,0,0,0,0,-0.5
"P006054","secular",5,"Male","",20,12,60,0,0.833333333333333,0,0,0.75,1,1,NA,-1,NA,NA,NA,NA,2,3,1,1,2,1,4,0,1,0,0,0,0,-0.833333333333333
"P006055","religious",1,"Male","",21,12,57.1428571428571,0.5,0.166666666666667,0,0.666666666666667,0.75,-1,0,NA,NA,NA,NA,NA,NA,4,3,1,3,2,1,1,0,0,0,0,0,0,0.333333333333333
"P006055","religious",2,"Female","",26,16,61.5384615384615,1,0.666666666666667,1,1,1,0.5,1,NA,-1,NA,NA,NA,NA,4,3,4,1,1,2,2,0,1,0,0,0,0,0.333333333333333
"P006055","religious",3,"Male","Shepherd",23,12,52.1739130434783,0.8,0.5,1,0.666666666666667,0.833333333333333,0,NA,NA,NA,NA,NA,NA,NA,5,5,2,3,3,2,0,0,0,0,0,0,0,0.3
"P006055","religious",4,"Female","Shepherdess",22,12,54.5454545454545,0.25,0.4375,0.333333333333333,0,0.833333333333333,-0.2,1,NA,NA,NA,NA,NA,NA,4,8,3,1,3,5,1,0,0,0,0,0,0,-0.1875
"P006056","secular",1,"Male","",29,16,55.1724137931034,0.8,0.333333333333333,0.8,1,1,0,0.5,NA,NA,-1,NA,NA,NA,5,6,5,1,2,4,2,0,0,1,0,0,0,0.466666666666667
"P006056","secular",2,"Female","",26,13,50,0.714285714285714,0.875,0.833333333333333,0.5,0.75,1,1,NA,NA,NA,NA,NA,NA,7,4,6,2,2,2,1,0,0,0,0,0,0,-0.160714285714286
"P006056","secular",3,"Male","",26,13,50,0.5,0.9,0.5,0.5,0.833333333333333,1,-1,NA,NA,NA,NA,NA,NA,4,5,2,2,3,3,1,0,0,0,0,0,0,-0.4
"P006056","secular",4,"Female","",22,10,45.4545454545455,0.5,-0.5,1,0,0.5,-1,-1,NA,NA,NA,NA,NA,NA,2,3,1,1,1,2,1,0,0,0,0,0,0,1
"P006056","secular",5,"Male","",20,13,65,0.6,0.9,0.666666666666667,0.5,0.833333333333333,1,1,NA,NA,NA,NA,NA,NA,5,5,3,2,3,3,1,0,0,0,0,0,0,-0.3
"P006057","secular",1,"Male","",13,6,46.1538461538462,0,0.9,NA,0,0.75,1,1,NA,NA,NA,NA,NA,NA,1,5,0,1,2,3,2,0,0,0,0,0,0,-0.9
"P006057","secular",2,"Male","",21,9,42.8571428571429,0.5,0.625,1,0,0.75,0.666666666666667,1,NA,-1,NA,NA,NA,NA,2,4,1,1,2,3,1,0,1,0,0,0,0,-0.125
"P006057","secular",3,"Male","",14,4,28.5714285714286,0.5,0.166666666666667,1,0.5,0.75,-1,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,2,1,0,0,0,0,0,0,0,0.333333333333333
"P006057","secular",4,"Male","",20,9,45,0.5,0.5,1,0,0.833333333333333,-1,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,3,2,0,0,0,0,0,0,0,0
"P006057","secular",5,"Male","",17,8,47.0588235294118,0,0.3,0,0,0.75,0,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,2,3,0,0,0,0,0,0,0,-0.3
"P006058","secular",1,"Male","",23,11,47.8260869565217,0.5,0.875,NA,0.5,0.75,1,1,NA,NA,NA,NA,NA,NA,2,4,0,2,2,2,5,0,0,0,0,0,0,-0.375
"P006058","secular",2,"Female","",20,12,60,0.666666666666667,0.166666666666667,NA,0.666666666666667,0.75,-1,0,NA,NA,NA,NA,NA,NA,3,3,0,3,2,1,4,0,0,0,0,0,0,0.5
"P006058","secular",3,"Male","",21,11,52.3809523809524,0.666666666666667,0.5,1,0.5,0.833333333333333,0,1,1,NA,NA,1,NA,1,3,5,2,2,3,2,1,1,0,0,1,0,1,0.166666666666667
"P006058","secular",4,"Female","",22,14,63.6363636363636,0.714285714285714,0.3,0.8,0.5,0.833333333333333,-0.5,1,0,NA,NA,NA,0,NA,7,5,5,2,3,2,1,1,0,0,0,1,0,0.414285714285714
"P006058","secular",5,"Male","",20,15,75,0.25,0.875,0,0.5,0.833333333333333,1,1,0.25,NA,-1,1,-0.5,1,4,4,2,2,3,2,3,2,0,1,1,1,1,-0.625
"P006067","secular",1,"Female","",30,21,70,0.428571428571429,-0.136363636363636,0.5,0,0.375,-0.428571428571429,1,NA,NA,NA,NA,NA,NA,7,11,6,1,4,7,2,0,0,0,0,0,0,0.564935064935065
"P006068","secular",1,"Male","",41,29,70.7317073170732,0.25,0.55,1,0,0.833333333333333,0.428571428571429,0.75,NA,-1,NA,NA,NA,NA,4,10,1,3,3,7,4,0,1,0,0,0,0,-0.3
"P006069","secular",1,"Female","",30,19,63.3333333333333,0.4,0.5,0.5,0,0.833333333333333,0,1,NA,NA,NA,NA,NA,NA,5,9,4,1,3,6,1,0,0,0,0,0,0,-0.1
"P006070","secular",1,"Male","",40,26,65,0.4,0.944444444444444,1,0.25,0.875,1,0.666666666666667,1,-1,NA,NA,1,1,5,9,1,4,4,5,3,2,1,0,0,1,1,-0.544444444444444
"P006072","secular",1,"Female","",37,23,62.1621621621622,0.428571428571429,0.25,0.4,0.5,0.875,-0.2,1,NA,NA,NA,1,NA,NA,7,14,5,2,4,10,3,0,0,0,1,0,0,0.178571428571429
"P006073","secular",1,"Male","",29,17,58.6206896551724,0.5,0.785714285714286,0.666666666666667,0,0.875,0.666666666666667,1,NA,NA,NA,NA,NA,NA,4,7,3,1,4,3,3,0,0,0,0,0,0,-0.285714285714286
"P006073","secular",2,"Female","",17,9,52.9411764705882,0.666666666666667,0.125,1,0.5,0.75,-0.5,1,NA,NA,NA,NA,NA,NA,3,4,1,2,2,2,1,0,0,0,0,0,0,0.541666666666667
"P006073","secular",3,"Male","",25,15,60,0.8,0.875,1,0.666666666666667,0.833333333333333,1,1,NA,NA,NA,NA,NA,NA,5,4,2,3,3,1,2,0,0,0,0,0,0,-0.075
"P006073","secular",4,"Female","",23,14,60.8695652173913,0.333333333333333,0.1,0.5,0,0.833333333333333,-1,-0.333333333333333,1,NA,NA,NA,NA,1,3,5,2,1,3,2,3,1,0,0,0,0,1,0.233333333333333
"P006073","secular",5,"Male","",21,9,42.8571428571429,0,0.5,0,0,0.75,0,1,NA,NA,NA,NA,NA,NA,2,3,1,1,2,1,1,0,0,0,0,0,0,-0.5
"P006074","religious",1,"Male","",41,29,70.7317073170732,0.214285714285714,0.602564102564103,0.833333333333333,-0.25,0.5,0.722222222222222,0.888888888888889,0.666666666666667,-1,NA,NA,0,1,7,13,3,4,7,6,6,3,1,0,0,1,2,-0.388278388278388
"P006075","secular",1,"Male","",30,15,50,0,0.4,0,NA,1,0.25,1,NA,NA,NA,NA,NA,NA,1,5,1,0,1,4,2,0,0,0,0,0,0,-0.4
"P006075","secular",2,"Female","",30,17,56.6666666666667,0.666666666666667,0.785714285714286,1,0.5,0.833333333333333,0.75,1,NA,NA,NA,NA,NA,NA,3,7,1,2,3,4,2,0,0,0,0,0,0,-0.119047619047619
"P006075","secular",3,"Male","",25,16,64,0.6,0.625,0.75,0.5,0.75,0.5,1,NA,NA,NA,NA,NA,NA,5,4,4,2,2,2,2,0,0,0,0,0,0,-0.025
"P006075","secular",4,"Female","",29,18,62.0689655172414,0.6,0.75,0.666666666666667,0.666666666666667,0.833333333333333,NA,1,1,NA,NA,NA,NA,1,5,2,3,3,3,0,1,3,0,0,0,0,3,-0.15
"P006075","secular",5,"Male","",33,17,51.5151515151515,0,0.4,0,NA,1,0.25,1,NA,NA,NA,NA,NA,NA,1,5,1,0,1,4,2,0,0,0,0,0,0,-0.4
"P006076","secular",1,"Male","",18,9,50,0,1,0,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,3,2,0,2,1,3,0,0,0,0,0,0,-1
"P006076","secular",2,"Male","",19,8,42.1052631578947,-0.5,1,-0.5,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,5,2,0,2,3,2,0,0,0,0,0,0,-1.5
"P006076","secular",3,"Male","",19,5,26.3157894736842,NA,-0.333333333333333,NA,NA,1,-1,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,1,2,0,0,0,0,0,0,0,NA
"P006076","secular",4,"Male","",20,9,45,NA,0.5,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,0,6,0,0,3,4,0,0,0,0,0,0,0,NA
"P006076","secular",5,"Female","",20,8,40,0,-0.5,0,NA,1,-1,1,-0.5,NA,-1,NA,-0.5,NA,1,4,1,0,1,3,1,1,0,1,0,1,0,0.5
"P006077","secular",1,"Male","",19,10,52.6315789473684,0.5,1,0.5,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,2,2,0,1,1,2,0,0,0,0,0,0,-0.5
"P006077","secular",2,"Female","",21,10,47.6190476190476,0,0,0,NA,1,-0.25,NA,NA,NA,NA,NA,NA,NA,1,5,1,0,2,4,0,0,0,0,0,0,0,0
"P006078","religious",1,"Male","",23,11,47.8260869565217,0.25,1,0.25,NA,1,-1,NA,1,NA,NA,NA,NA,1,4,2,4,0,1,1,0,1,0,0,0,0,1,-0.75
"P006078","religious",2,"Male","",23,12,52.1739130434783,1,0.8,1,NA,1,0.666666666666667,1,NA,NA,NA,NA,NA,NA,1,5,1,0,2,3,3,0,0,0,0,0,0,0.2
"P006078","religious",3,"Male","",16,6,37.5,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,2,2,0,0,0,0,0,0,0,NA
"P006078","religious",4,"Male","",20,10,50,1,0.75,1,NA,1,-0.5,1,NA,NA,NA,NA,NA,NA,2,4,2,0,2,2,1,0,0,0,0,0,0,0.25
"P006078","religious",5,"Male","",21,11,52.3809523809524,1,0.8,1,NA,1,0.666666666666667,1,NA,NA,NA,NA,NA,NA,1,5,1,0,2,3,3,0,0,0,0,0,0,0.2
"P006079","religious",1,"Male","",24,13,54.1666666666667,0.5,0.833333333333333,0.5,NA,1,0.75,1,NA,NA,NA,NA,NA,NA,2,6,2,0,3,4,5,0,0,0,0,0,0,-0.333333333333333
"P006079","religious",2,"Female","",20,9,45,0.5,0.375,1,0,0.833333333333333,-1,1,NA,NA,NA,NA,NA,NA,2,4,1,1,3,1,1,0,0,0,0,0,0,0.125
"P006079","religious",3,"Female","",18,11,61.1111111111111,0.666666666666667,0.875,NA,0.666666666666667,0.75,1,1,0,NA,NA,NA,0,NA,3,4,0,3,2,2,3,1,0,0,0,1,0,-0.208333333333333
"P006079","religious",4,"Female","",18,11,61.1111111111111,0.666666666666667,0.1,1,0,0.75,-0.333333333333333,0.5,NA,NA,NA,NA,NA,NA,3,5,2,1,2,3,2,0,0,0,0,0,0,0.566666666666667
"P006079","religious",5,"Female","",15,9,60,0.5,-0.0833333333333333,1,0,0.833333333333333,-1,-0.5,NA,NA,NA,NA,NA,NA,2,6,1,1,3,3,2,0,0,0,0,0,0,0.583333333333333
"P006080","secular",1,"Female","",30,15,50,0.166666666666667,0.8125,1,-0.25,0.9,0.666666666666667,0.7,NA,NA,NA,NA,NA,NA,3,8,1,2,5,3,5,0,0,0,0,0,0,-0.645833333333333
"P006081","secular",1,"Male","",26,17,65.3846153846154,0.666666666666667,0.928571428571429,1,0.5,0.833333333333333,0.5,0.9,NA,NA,NA,NA,NA,NA,3,7,1,2,3,4,5,0,0,0,0,0,0,-0.261904761904762
"P006082","secular",1,"Male","",37,19,51.3513513513513,0.666666666666667,0.883333333333333,1,0.5,0.9,0.866666666666667,0.833333333333333,NA,NA,NA,NA,NA,NA,3,10,1,2,5,5,7,0,0,0,0,0,0,-0.216666666666667
"P006083","secular",1,"Male","",29,17,58.6206896551724,0.666666666666667,0.95,1,0.5,0.9,0.6,0.875,0,NA,0,NA,0,NA,3,10,1,2,5,5,4,1,0,1,0,1,0,-0.283333333333333
"P006084","secular",1,"Male","",27,15,55.5555555555556,0.666666666666667,0.928571428571429,1,0.5,0.875,1,1,1,NA,NA,NA,NA,1,3,7,1,2,4,3,3,1,0,0,0,0,1,-0.261904761904762
"P006085","religious",1,"Male","",39,26,66.6666666666667,0.666666666666667,0.8125,0.666666666666667,0.666666666666667,0.875,0.25,1,1,NA,NA,NA,NA,1,6,8,3,3,4,4,4,1,0,0,0,0,1,-0.145833333333333
"P006088","secular",1,"Female","",37,20,54.0540540540541,0.666666666666667,0.833333333333333,1,0.5,0.875,0.777777777777778,0.833333333333333,1,NA,NA,NA,1,NA,3,7,1,2,4,3,7,1,0,0,0,1,0,-0.166666666666667
"P006089","secular",1,"Male","",32,20,62.5,0.75,0.833333333333333,1,0.666666666666667,0.875,0.8,0.916666666666667,NA,NA,NA,NA,NA,NA,4,9,1,3,4,5,6,0,0,0,0,0,0,-0.0833333333333334
"P006090","secular",1,"Male","",31,20,64.5161290322581,0.666666666666667,0.95,1,0.5,0.9,1,0.928571428571429,NA,NA,NA,NA,NA,NA,3,10,1,2,5,6,7,0,0,0,0,0,0,-0.283333333333333
"P006091","secular",1,"Male","",31,18,58.0645161290323,0.5,0.75,1,0,0.875,0.666666666666667,0.916666666666667,NA,NA,NA,NA,NA,NA,2,10,1,1,4,6,6,0,0,0,0,0,0,-0.25
"P006092","secular",1,"Male","",31,18,58.0645161290323,0.666666666666667,0.954545454545455,1,0.5,0.916666666666667,1,0.9,NA,NA,NA,NA,NA,NA,3,11,1,2,6,5,5,0,0,0,0,0,0,-0.287878787878788
"P006093","secular",1,"Male","",29,16,55.1724137931034,0.8,0.9375,1,0,0.9,1,0.9,NA,NA,NA,NA,NA,NA,5,8,4,1,5,3,5,0,0,0,0,0,0,-0.1375
"P006094","secular",1,"Male","",33,17,51.5151515151515,0.75,0.954545454545455,1,0.5,0.9,1,1,NA,NA,NA,NA,NA,NA,4,11,2,2,5,6,5,0,0,0,0,0,0,-0.204545454545455
"P006095","secular",1,"Female","",32,19,59.375,0.333333333333333,0.85,0.5,0,0.875,0.833333333333333,1,NA,NA,NA,NA,NA,NA,3,10,2,1,4,6,7,0,0,0,0,0,0,-0.516666666666667
"P006131","secular",1,"Female","",25,16,64,0,1,0.5,-1,1,1,0.875,NA,NA,NA,NA,NA,NA,3,6,2,1,3,4,4,0,0,0,0,0,0,-1
"P006133","religious",1,"Male","",30,17,56.6666666666667,0.571428571428571,0.7,0.5,0.666666666666667,0.833333333333333,0.5,1,1,NA,NA,NA,NA,1,7,5,4,3,3,2,3,1,0,0,0,0,1,-0.128571428571429
"P006133","religious",2,"Female","",25,12,48,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,2,3,0,2,0,2,0,0,0,0,0,0,0
"P006133","religious",3,"Male","",22,12,54.5454545454545,0.5,1,0.5,NA,1,NA,1,1,NA,NA,NA,NA,1,2,1,2,0,1,0,1,2,0,0,0,0,2,-0.5
"P006133","religious",4,"Male","",23,12,52.1739130434783,0.5,1,0.5,NA,1,NA,1,1,NA,NA,NA,NA,1,2,1,2,0,1,0,1,2,0,0,0,0,2,-0.5
"P006133","religious",5,"Male","",22,12,54.5454545454545,0.5,1,0.5,NA,1,NA,1,1,NA,NA,NA,NA,1,2,1,2,0,1,0,1,2,0,0,0,0,2,-0.5
"P006136","secular",1,"Male","",23,16,69.5652173913043,0,0.954545454545455,NA,0,0.9,1,1,NA,NA,NA,NA,NA,NA,1,11,0,1,5,7,3,0,0,0,0,0,0,-0.954545454545455
"P006136","secular",2,"Female","",24,11,45.8333333333333,0.666666666666667,0.166666666666667,0.75,0.666666666666667,0.75,-1,NA,0,NA,NA,NA,0,NA,6,3,4,3,2,1,0,1,0,0,0,1,0,0.5
"P006136","secular",3,"Male","",16,7,43.75,0,0.375,NA,0,0.75,-1,1,NA,NA,NA,NA,NA,NA,1,4,0,1,2,2,1,0,0,0,0,0,0,-0.375
"P006136","secular",4,"Female","",17,10,58.8235294117647,0.75,0.75,1,0.5,0.75,NA,1,NA,NA,NA,NA,NA,NA,4,2,2,2,2,0,2,0,0,0,0,0,0,0
"P006136","secular",5,"Male","",19,8,42.1052631578947,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,0,5,0,0,1,4,1,0,0,0,0,0,0,NA
"P006137","secular",1,"Male","",23,9,39.1304347826087,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,0,4,0,0,1,3,2,0,0,0,0,0,0,NA
"P006137","secular",2,"Male","",20,16,80,0.666666666666667,0.6875,1,0,0.875,0.6,NA,1,NA,NA,NA,NA,1,3,8,2,1,4,5,0,1,0,0,0,0,1,-0.0208333333333334
"P006137","secular",3,"Female","",21,10,47.6190476190476,-0.5,0.916666666666667,NA,-0.5,0.75,1,0.75,NA,NA,NA,NA,NA,NA,2,6,0,2,2,4,2,0,0,0,0,0,0,-1.41666666666667
"P006137","secular",4,"Male","",23,11,47.8260869565217,0,-0.25,0,NA,1,-0.666666666666667,0,NA,NA,NA,NA,NA,NA,1,4,1,0,1,3,1,0,0,0,0,0,0,0.25
"P006137","secular",5,"Male","",23,12,52.1739130434783,0.333333333333333,0.1,0,0.5,0.833333333333333,-1,NA,NA,NA,NA,NA,NA,NA,3,5,1,2,3,2,0,0,0,0,0,0,0,0.233333333333333
"P006138","secular",1,"Male","",12,4,33.3333333333333,1,-1,1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,2
"P006138","secular",2,"Male","",12,7,58.3333333333333,1,0,NA,1,1,-1,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,0,0,0,0,0,0,0,1
"P006138","secular",3,"Male","",11,4,36.3636363636364,NA,-0.333333333333333,NA,NA,NA,-0.333333333333333,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,3,0,0,0,0,0,0,0,NA
"P006138","secular",4,"Male","",12,3,25,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,NA
"P006138","secular",5,"Male","",11,4,36.3636363636364,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,1,2,0,0,0,0,0,0,0,0
"P006139","secular",1,"Male","",19,10,52.6315789473684,0.666666666666667,0.604166666666667,1,0.5,0.833333333333333,0.466666666666667,0.777777777777778,NA,NA,NA,NA,NA,NA,3,8,1,2,3,5,3,0,0,0,0,0,0,0.0624999999999999
"P006139","secular",2,"Female","",20,12,60,0.571428571428571,0.625,1,0,0.75,0.5,1,NA,NA,NA,NA,NA,NA,7,4,4,3,2,2,1,0,0,0,0,0,0,-0.0535714285714286
"P006139","secular",3,"Male","",17,9,52.9411764705882,0.666666666666667,0.75,1,0,0.75,1,NA,NA,-1,NA,NA,NA,NA,3,2,2,1,2,1,0,0,1,0,0,0,0,-0.0833333333333334
"P006139","secular",5,"Female","Woman",20,7,35,0,0.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,1,0,0,0,0,0,0,0,0,-0.5
"P006140","secular",1,"Male","",17,7,41.1764705882353,-0.5,0.875,NA,-0.5,0.75,1,1,NA,NA,NA,NA,NA,NA,2,4,0,2,2,2,1,0,0,0,0,0,0,-1.375
"P006140","secular",2,"Male","",18,11,61.1111111111111,-1,0.75,NA,-1,1,0.5,1,NA,NA,NA,NA,NA,NA,1,4,0,1,2,2,1,0,0,0,0,0,0,-1.75
"P006140","secular",3,"Male","",19,11,57.8947368421053,0.5,0.25,0.5,NA,1,-0.5,NA,NA,-1,NA,NA,NA,NA,2,4,2,0,2,2,0,0,1,0,0,0,0,0.25
"P006140","secular",4,"Male","",24,13,54.1666666666667,0.5,0.4,0.5,NA,1,0.25,0,-1,-1,NA,NA,-1,NA,2,5,2,0,1,4,1,1,1,0,0,1,0,0.1
"P006140","secular",5,"Male","",18,12,66.6666666666667,-0.666666666666667,0,-0.5,-1,1,-0.333333333333333,0.5,NA,-1,NA,NA,NA,NA,3,4,2,1,1,3,1,0,1,0,0,0,0,-0.666666666666667
"P006141","secular",1,"Male","",26,18,69.2307692307692,0.666666666666667,0.638888888888889,1,0.5,0.75,0.583333333333333,0.833333333333333,NA,NA,NA,NA,NA,NA,3,6,1,2,2,4,4,0,0,0,0,0,0,0.0277777777777777
"P006141","secular",2,"Male","",21,11,52.3809523809524,0.25,-0.166666666666667,1,0,0.5,-0.5,1,NA,-1,NA,NA,NA,NA,4,3,1,3,1,2,1,0,1,0,0,0,0,0.416666666666667
"P006141","secular",3,"Male","",21,9,42.8571428571429,0.333333333333333,-0.5,0,0.5,0.5,-1,-1,NA,NA,NA,NA,NA,NA,3,3,1,2,1,2,1,0,0,0,0,0,0,0.833333333333333
"P006141","secular",4,"Male","",23,10,43.4782608695652,0.75,0.916666666666667,1,0.5,0.875,1,0,NA,NA,NA,NA,NA,NA,4,6,3,2,4,3,1,0,0,0,0,0,0,-0.166666666666667
"P006141","secular",5,"Male","",19,11,57.8947368421053,0.6,0.7,0.666666666666667,0.5,0.75,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,2,3,0,0,0,0,0,0,0,-0.1
"P006142","secular",1,"Male","",23,11,47.8260869565217,0,0.690476190476191,NA,0,0.75,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,1,7,0,1,2,5,2,0,0,0,0,0,0,-0.690476190476191
"P006142","secular",2,"Female","",25,13,52,0.5,0.642857142857143,1,0,0.75,0.666666666666667,NA,0.5,NA,NA,NA,0.5,NA,2,7,1,1,2,6,0,2,0,0,0,2,0,-0.142857142857143
"P006142","secular",3,"Male","",20,9,45,0.333333333333333,-0.125,0,0.5,0.5,-0.333333333333333,1,NA,NA,NA,NA,NA,NA,3,4,1,2,1,3,1,0,0,0,0,0,0,0.458333333333333
"P006142","secular",4,"Female","",19,10,52.6315789473684,0,0.7,0,0,0.75,0.75,1,NA,NA,NA,NA,NA,NA,2,5,1,1,2,4,1,0,0,0,0,0,0,-0.7
"P006142","secular",5,"Male","",20,12,60,0.333333333333333,0.3,0.5,0,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,3,5,2,1,1,4,0,0,0,0,0,0,0,0.0333333333333333
"P006144","secular",1,"Female","",38,20,52.6315789473684,0.8,0.85,1,0.666666666666667,0.9,0.8,0.875,NA,NA,NA,NA,NA,NA,5,10,3,3,5,5,4,0,0,0,0,0,0,-0.0499999999999999
"P006145","secular",1,"Male","",28,16,57.1428571428571,0.5,0.9375,0.5,0.5,0.833333333333333,1,1,0.5,NA,NA,NA,0.5,NA,6,8,4,2,3,5,2,2,0,0,0,2,0,-0.4375
"P006146","secular",1,"Female","",32,18,56.25,0,0.45,0,0,0.833333333333333,0.285714285714286,1,NA,NA,NA,NA,NA,NA,5,10,4,1,3,7,2,0,0,0,0,0,0,-0.45
"P006147","secular",1,"Male","",35,22,62.8571428571429,0.5,0.759259259259259,0.5,0.5,0.875,0.666666666666667,0.766666666666667,NA,-1,NA,NA,NA,NA,4,9,2,2,4,5,5,0,1,0,0,0,0,-0.259259259259259
"P006148","secular",1,"Male","",20,11,55,NA,0.8,NA,NA,1,0.666666666666667,1,NA,-1,NA,NA,NA,NA,0,5,0,0,2,3,4,0,1,0,0,0,0,NA
"P006148","secular",2,"Female","",31,15,48.3870967741936,0.666666666666667,1,0.5,1,1,1,1,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,5,0,0,0,0,0,0,-0.333333333333333
